field0,field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,field23,field24,field25,field26,field27,field28,field29
0.986690205439,0.188487780628,0.914395373849,0.789727782618,0.766861749166,0.531537844951,0.341152032793,0.597684136157,0.759216892652,0.375475407814,0.991560827984,0.198014747262,0.464868142286,0.743227441046,0.128913897824,0.145978230628,0.0561854585377,0.875554686182,0.0169676002697,0.415280721347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.236743944238,0.0415747627429,0.78343979653,0.112384246626,0.442486209478,0.671269735639,0.566420899303,0.992240321256,0.387716330853,0.868308467704,0.533069205626,0.0542778325005,0.118802374991,0.868839093594,0.87089473547,0.668741346478,0.598613874685,0.87356260069,0.189384749886,0.981156955334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.710446242023,0.108711774904,0.420388240982,0.672581285964,0.525902723512,0.124754875114,0.800598506724,0.0103222438648,0.406085721721,0.916443855558,0.564020348516,0.619548130231,0.0688713457995,0.0256314886979,0.370820809191,0.728951595607,0.238019087359,0.396887593651,0.412651414872,0.833718117221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.942440018813,0.132231314242,0.752312215125,0.760496904943,0.642418130854,0.0432221504144,0.178282539286,0.663773593788,0.199770148258,0.478150021338,0.118784578916,0.188590704087,0.31678727488,0.950242399597,0.882953803685,0.705843179356,0.0430372315723,0.232831915035,0.810808173785,0.207538950133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30458538993,0.523495471044,0.0510310910618,0.473032949388,0.403136918756,0.719574010992,0.895182535459,0.00590185365971,0.227644569754,0.202076214078,0.472902924386,0.853975546997,0.392289360542,0.637963445123,0.387485005094,0.0180369146541,0.826920894187,0.937028507655,0.595571673922,0.882033807118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.727131781216,0.750485934493,0.0472030384536,0.110153461972,0.668668089494,0.767800055534,0.641571960685,0.844867251805,0.346212418219,0.835371855406,0.150641182805,0.0521148821634,0.585216754415,0.364326339411,0.565795118265,0.940525112896,0.480277704878,0.569572435378,0.349473818638,0.099003771237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010653036477,0.646610365806,0.810179136186,0.783549779294,0.534166319981,0.394240000889,0.0862989183293,0.887662093103,0.839181722082,0.809000373057,0.804444055407,0.717139334258,0.591833954156,0.426157989758,0.601153423196,0.881124760005,0.87697746455,0.507546016565,0.44044337338,0.509143669877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.379587777827,0.709408944691,0.565341085939,0.558431356787,0.594150489794,0.57638593171,0.292598335224,0.381290819731,0.918218024661,0.755590683331,0.952860857247,0.969936945211,0.964423594669,0.684393106609,0.138616713027,0.647251349779,0.0544121948362,0.565688577082,0.695762627534,0.310462366104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.595446784161,0.0819618082403,0.473951536736,0.305650337907,0.61622713843,0.260837700121,0.0151887833463,0.25268012766,0.693667379643,0.477498294051,0.0965792404549,0.684212618212,0.310383412697,0.475022695337,0.3149395053,0.263922288427,0.0289612515974,0.0388839799032,0.0519428015997,0.846346824784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.227365931213,0.0939147345703,0.248756615204,0.704191759249,0.848933200537,0.341262393836,0.152088738758,0.0567713791337,0.104073779044,0.496442401574,0.558999498854,0.606926044332,0.372281740281,0.87936928412,0.26571926685,0.780434819524,0.500005959105,0.925047083226,0.271143768385,0.160219935837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0237276197721,0.273546815528,0.174602997083,0.683184763177,0.981351250741,0.908610943695,0.510477764567,0.274030810457,0.271203863257,0.63033233504,0.951120888186,0.442914561399,0.142419759443,0.481293631254,0.0520672675515,0.557905511896,0.600894775525,0.566536979768,0.14656688027,0.698450669064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.107148297883,0.525625920811,0.812206514365,0.228169075018,0.143188957638,0.770160592987,0.398302820271,0.336822978889,0.304577806,0.709521481194,0.346032449707,0.255771396415,0.00647101844662,0.672990970516,0.250931117325,0.205219277633,0.505966767699,0.178142719658,0.0441476831322,0.272159813392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.372161790914,0.979368209241,0.875351390967,0.199483032296,0.329275885481,0.1199391917,0.0953693292313,0.871101517493,0.82310220953,0.0904511635839,0.266782096972,0.573535865602,0.769704983079,0.242165032248,0.222839914379,0.311265374572,0.172222891012,0.263423296921,0.557320381904,0.659945643993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.272845037327,0.432860669473,0.648612658056,0.749899243697,0.126760368391,0.598875732678,0.85648156125,0.232604455929,0.782834090149,0.931674755273,0.182714271523,0.272107893077,0.919815211341,0.593655518803,0.798248107962,0.577343364457,0.0333001977064,0.627267048546,0.147087561685,0.57768808501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.210669332627,0.414395001032,0.451896381142,0.499439722875,0.896588543599,0.812212469433,0.748291974842,0.881670494208,0.0157804356561,0.49476521812,0.0722640323657,0.688285319846,0.0235137995124,0.449752703097,0.232796602081,0.29914557726,0.0352938179132,0.987421615088,0.369565119741,0.432485488855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.761457173554,0.292065201339,0.533559226236,0.878858074452,0.290275730819,0.0459587002174,0.927704053077,0.455351740033,0.0906563652645,0.0125447879071,0.201641831289,0.418977657679,0.293681549508,0.0247542944702,0.611298229142,0.905777267569,0.602940312922,0.505007126248,0.200045122105,0.757196299121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.952124757681,0.766160728938,0.195574079965,0.607836517243,0.997108747131,0.886713111324,0.973604446637,0.513991559497,0.759632279328,0.894583144684,0.0220550803704,0.873626502289,0.184544067589,0.854213760123,0.0384430041474,0.108127857983,0.708424039846,0.182291686898,0.237255689558,0.992222212845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.142972123733,0.262706896452,0.185382972702,0.00326864028905,0.530109626623,0.176261436356,0.392096775789,0.0437360623284,0.709378535214,0.819039470209,0.443249944588,0.174489245183,0.708862968827,0.0852190702096,0.316665354216,0.865143880764,0.568475420527,0.649110369679,0.0312041991895,0.0123832707702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.818279805777,0.546775840884,0.0130137517343,0.0162399212535,0.65639779474,0.5876528609,0.601828882024,0.144254828313,0.409606846678,0.318543126146,0.219237349967,0.573968442646,0.43602777506,0.376326981874,0.676856950398,0.284792920443,0.682925528269,0.906408647672,0.706897709536,0.623554277911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0612068381901,0.802230980056,0.973651047076,0.35272687841,0.103857371761,0.42950405571,0.130051238592,0.899044937209,0.0535060907312,0.856810935681,0.866085182982,0.743899922502,0.72048312489,0.290027965051,0.907222495664,0.646119153329,0.165753638327,0.949972060396,0.484177665979,0.134047897509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.856700191486,0.713873255529,0.844113342523,0.509064646359,0.430456694607,0.448698771522,0.545197021607,0.381960715688,0.847795525048,0.975518160203,0.68674445385,0.0472457284869,0.630798339879,0.963087443722,0.166538356479,0.807087447287,0.529296096532,0.31129035634,0.480176085668,0.0307197666296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.323981642281,0.564369348051,0.637444123195,0.846898094692,0.54839229902,0.718115257959,0.686677838414,0.48606339738,0.546034893996,0.570091421935,0.708719568563,0.192942620207,0.667706013715,0.506087447488,0.221035582025,0.357963203953,0.868982030324,0.968987658553,0.267005212425,0.57149925733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07151730089,0.729540667356,0.00717281062733,0.0122538405866,0.976325257738,0.377687563114,0.464513715528,0.98415144548,0.280531164738,0.478983642938,0.603140521981,0.188000206284,0.823174737769,0.405558072733,0.927140943198,0.0906923247064,0.248137845032,0.216281300556,0.180693475125,0.994490117411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.896216441871,0.173426356601,0.0803950714707,0.366879414012,0.723854209848,0.992196907234,0.71170895152,0.595353311621,0.957765677921,0.358267734273,0.123272577707,0.395235248371,0.921541376009,0.646122177951,0.66805473587,0.427894152646,0.0722221285448,0.292406317408,0.0819646762981,0.0958114628845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0458828591091,0.832261369518,0.388973085734,0.712556863871,0.842094231906,0.268716743978,0.304694325437,0.886267603493,0.263297046729,0.775317882256,0.869739901771,0.140891688781,0.0696470735245,0.0550829692335,0.798315518641,0.300831103564,0.641908758309,0.111624339949,0.979576133689,0.136293807601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.366193187262,0.761367076468,0.114835703793,0.469615063391,0.487258738581,0.25676684089,0.0551669188028,0.102338943667,0.337819901494,0.244621241832,0.858495102692,0.703447609174,0.483788739959,0.125195264662,0.821985984616,0.353367011032,0.544751208521,0.175345262167,0.523053550979,0.799668221354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.666340446451,0.467746706491,0.434023202373,0.896629172741,0.856421384726,0.30046041165,0.783913175253,0.973846033689,0.251194942196,0.894996442974,0.727358988716,0.496870331289,0.676135879574,0.863804591748,0.0570802922898,0.106525912326,0.646142208947,0.787725552918,0.615998168216,0.267782450346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.231166517963,0.732093365977,0.264051581693,0.30407049839,0.190391096981,0.572057939886,0.557358569213,0.589706942211,0.0554421688408,0.344929712809,0.787571380806,0.660404754723,0.433046254298,0.563613643764,0.924998717943,0.840717158027,0.196414741459,0.3946502183,0.328381685205,0.721658264295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.496440767959,0.935416431245,0.0557864265752,0.214824500439,0.131969066802,0.502147454142,0.284418021989,0.950128422178,0.687210306429,0.774175155501,0.752309586089,0.595818268257,0.414721064845,0.0944985710884,0.438401753077,0.452998139122,0.753717436145,0.959605971054,0.142972897615,0.261153200897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65831990323,0.821774501778,0.433279841292,0.657535431102,0.668212320639,0.318894045873,0.665116059041,0.822095068824,0.191987328758,0.721784640729,0.0785098789564,0.829887745629,0.159668923133,0.898321444804,0.387408845738,0.356510492728,0.861547095859,0.114434411922,0.167723638473,0.694408987692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.00212589412142,0.679697088717,0.200816086549,0.861853685733,0.553990564253,0.377869381023,0.183536163461,0.630723420614,0.643729224422,0.719196177413,0.606212582256,0.832455715707,0.927561821014,0.923021277149,0.99682176712,0.986542871847,0.728979269372,0.55227222718,0.732148407312,0.40024610055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.197753815932,0.25518238228,0.726996536605,0.0666188768077,0.240521280067,0.449614156079,0.0671392908395,0.897562880072,0.549119541091,0.519094739074,0.0911294119143,0.870850027735,0.211485169616,0.583384319922,0.202628963108,0.0239316920581,0.423891376871,0.787560698225,0.318344091478,0.95407546002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.707343646446,0.0789057924014,0.228710829977,0.289464134443,0.925113426487,0.73353970965,0.245648759847,0.519262477156,0.475401268605,0.815558813176,0.976921592521,0.110836692121,0.901702388806,0.162600797875,0.881778957052,0.599782687157,0.265426154641,0.894238966534,0.369768113234,0.86935364291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.680135650358,0.615754406805,0.175620554218,0.303308481168,0.544103800767,0.434441281081,0.453432404989,0.201863240264,0.345393429668,0.593856441273,0.282147630267,0.146291398359,0.797184010629,0.647529855778,0.793910238653,0.824661045627,0.804595916912,0.395425245602,0.808701499911,0.115082315181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.956209116026,0.565303088152,0.4757727453,0.150563394367,0.859151841858,0.669146798443,0.8282174046,0.854512494951,0.870249145732,0.235315429751,0.387249887053,0.940952325158,0.397529364604,0.640132226357,0.933037180011,0.623086510996,0.10357570118,0.845488765018,0.993343728323,0.698238135504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.316357164457,0.581976643517,0.588891623095,0.0268511303878,0.295768739254,0.113524350155,0.0720044516676,0.282357381414,0.69375654189,0.0354431011615,0.00311915183181,0.286543026831,0.0513163238637,0.353999836037,0.580206116054,0.452551052328,0.935505977048,0.811417046218,0.92888263747,0.243697843408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.410159746183,0.196004695784,0.130576459413,0.039895261478,0.928523631354,0.287626730195,0.424106265147,0.399329942549,0.698284349605,0.28746874678,0.0308871234425,0.424777082724,0.680323897117,0.959279351043,0.0584562879736,0.0858562561091,0.0488044948211,0.529710961529,0.139679911682,0.743803481429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87805114764,0.825400663365,0.558395211104,0.168868906014,0.738171145059,0.157707567813,0.85280073058,0.61353716676,0.20559113796,0.151890368416,0.666119510998,0.927055955663,0.68830826884,0.702927942811,0.851042379685,0.801216093766,0.0791542433358,0.286488560827,0.558773184365,0.0397636865855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.498279706615,0.277304049751,0.447742660659,0.673526745153,0.889851522601,0.673787127294,0.918908857261,0.0401336391576,0.158322999989,0.743845075416,0.635157099372,0.743905323563,0.830515596297,0.300087681241,0.0360690204435,0.124601579531,0.768768237549,0.295557379373,0.145843447268,0.519654796822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.564599649882,0.548785580898,0.961806578047,0.072852925275,0.864127058597,0.0195981679683,0.67371015399,0.0866031722252,0.791976302939,0.56028735174,0.283931869011,0.815327319345,0.665598870746,0.334844181125,0.116044337874,0.84302950729,0.186984380194,0.951453192273,0.780076541679,0.792499713834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.288007009171,0.658786688885,0.108528035611,0.643654959965,0.374315576824,0.527573415238,0.467953330314,0.904701525079,0.321138162934,0.64711539722,0.937698482842,0.626851270612,0.68939230756,0.906753110618,0.799834332897,0.782986946677,0.385002986074,0.656453791739,0.412656543315,0.546123405151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.306113796824,0.384973023529,0.932113064367,0.0764380802688,0.431370520646,0.462597564461,0.868661174272,0.780632908706,0.326410616679,0.280499031917,0.995305205119,0.300241099564,0.747885674456,0.324189582592,0.44000296424,0.449194074149,0.902788192884,0.119508260365,0.294075607749,0.483292051025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.162658717536,0.158535896933,0.537104418194,0.486585087645,0.656146537102,0.86242569251,0.694067076598,0.608269550056,0.553280585011,0.216759419563,0.137850067426,0.589432055152,0.831680957747,0.544053580876,0.361307008151,0.882345018038,0.52089942791,0.859557411593,0.156954250339,0.379603651781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.268770916416,0.107935613756,0.191576845951,0.839647958644,0.983084826961,0.130037424299,0.565018660989,0.934744342133,0.620304817131,0.17779271119,0.170691678039,0.914364082568,0.126790741801,0.691765328766,0.652858215045,0.309366935957,0.433833549828,0.493839027402,0.40382514144,0.77449920898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.33245248539,0.994254169128,0.266253102431,0.847397311847,0.363903074258,0.259362128095,0.191570816789,0.538707846775,0.227589895185,0.8781450893,0.232374543236,0.461840823871,0.0411242267334,0.1624748516,0.268629791584,0.728791639994,0.527623897576,0.0256117208347,0.857979827766,0.460939449108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.860374093545,0.443346555852,0.643881813566,0.521323576281,0.0212155593251,0.999944348135,0.245151615334,0.877809718334,0.651216842027,0.649105763529,0.572573647614,0.46589817833,0.376983341072,0.0316593893071,0.231901970894,0.475318961418,0.886558212976,0.690674644799,0.410008075865,0.530861204481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.475935315313,0.380452736004,0.558987996239,0.773264671707,0.489118754756,0.814306099374,0.77709665977,0.380667667873,0.528664666983,0.384188283183,0.965372252015,0.606814592799,0.503880437513,0.650656418274,0.619976020081,0.801441012901,0.506045489315,0.367068686476,0.398867267664,0.920516875849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.691995111885,0.700099495222,0.334413156897,0.497138213543,0.311992150971,0.64906086997,0.41710216441,0.871530724267,0.150180033145,0.652830112891,0.931488747756,0.69693619417,0.913919105605,0.995072453736,0.60364384412,0.354696836612,0.352461809723,0.535962590791,0.21260733851,0.0709924094827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.800178417815,0.920127213017,0.303023567515,0.413277228708,0.612373710233,0.996676370224,0.661330093626,0.535524573801,0.806811310001,0.439755416122,0.802495595555,0.44032349417,0.740174007773,0.986558718688,0.311647657973,0.446634067481,0.435004035002,0.220253987156,0.511860753022,0.491907552887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.185031682624,0.658447653842,0.346645067408,0.431561593182,0.948383359256,0.314252432961,0.158895890347,0.596055555955,0.219309942352,0.819799905252,0.219972752514,0.130349391954,0.373458634756,0.448190659223,0.366890418389,0.302245879217,0.925565138136,0.50112875417,0.308584944135,0.327323991685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.207894623392,0.302407405245,0.223651050427,0.0792516315949,0.0129681525644,0.193991982427,0.984826943215,0.56653600912,0.328009913695,0.914859041976,0.821097090603,0.384982163208,0.98089799384,0.822798291185,0.799423541961,0.0424983102785,0.539248688786,0.154364961639,0.798692294754,0.402013834852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.401872141941,0.108482593879,0.251492116153,0.684886324147,0.487221428833,0.856669973141,0.564331431165,0.853037262175,0.0870965034218,0.343962405675,0.7103935124,0.756424389448,0.0731295665986,0.903083102908,0.568746389013,0.818969110945,0.869335079216,0.64334938729,0.616838186061,0.743785368799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.760739759529,0.455762869837,0.171724586827,0.987769170111,0.197998810858,0.147203542365,0.0223276876695,0.667764311807,0.381138116741,0.99437952503,0.65716859883,0.612497206099,0.191629938983,0.312596931253,0.788569816184,0.508150471043,0.990560488948,0.310910475389,0.122364821443,0.894623122828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.336142567639,0.618494576572,0.475624988686,0.737335540106,0.31127286448,0.0348209853262,0.0309770985468,0.296873088854,0.993796227599,0.137519949651,0.0199935044533,0.633633163308,0.304563875923,0.107341836431,0.725738145565,0.713359351927,0.787002642993,0.106551748172,0.919725998387,0.889995198238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.959126640323,0.52477369058,0.263978306551,0.912486642945,0.333052857702,0.0553782651257,0.505377541967,0.156456877774,0.556456726086,0.757799897156,0.549009861653,0.17799157431,0.242080253048,0.509963820504,0.553049504551,0.014654405442,0.676623509769,0.0567483330827,0.615326381373,0.864436810787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.912774211599,0.826359588815,0.374297944507,0.940908519067,0.0764536826619,0.00717004658222,0.766506201937,0.902637426034,0.267985101375,0.597001129114,0.10388841183,0.905130703344,0.389710477872,0.792742392838,0.321837116713,0.524661446691,0.104866890308,0.554977676058,0.0566743729087,0.24740625591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.184871613481,0.898367245674,0.0587184417262,0.764627912174,0.578292689498,0.999026878281,0.444732912787,0.0216930033029,0.367254427552,0.912153362188,0.935658938059,0.196388056485,0.420450231508,0.228135453171,0.124917923071,0.854260984407,0.343876870587,0.536346478231,0.0832444819032,0.50943299935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.267529568714,0.989730320016,0.300834759608,0.335628577476,0.642289539778,0.779749090173,0.331431225117,0.911473728389,0.271040301134,0.682872657149,0.449263150814,0.76325364009,0.0924437782436,0.183242007916,0.610186985485,0.111701888439,0.875810010643,0.188052327523,0.274465152646,0.28937563452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.116349418916,0.00412932590022,0.094857510293,0.503369431172,0.619373861089,0.0963827046932,0.741745267073,0.52477052771,0.538715297965,0.815429669196,0.582456125294,0.762707875651,0.11701202314,0.768505947309,0.61684024676,0.0374368319155,0.346799455606,0.883642462729,0.660151858118,0.535740741001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47661637482,0.450164425757,0.103802516411,0.803466252169,0.473318872663,0.301706840924,0.846757080154,0.18571071957,0.29361695528,4.70214072633e-05,0.661506976965,0.568376189331,0.0883293625918,0.439396809806,0.83594156054,0.0635651006591,0.599715007277,0.00276404838446,0.948292203491,0.263398206439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.900962231778,0.881387814944,0.366790043797,0.0571480382413,0.143369861867,0.801799971993,0.372915656388,0.362465654899,0.0526458378781,0.32028045279,0.772972303401,0.162685335344,0.476930732454,0.930195030461,0.120385089873,0.819892892436,0.0805933237584,0.937088987242,0.942293542229,0.710117743081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.207968410664,0.67020047713,0.810656599847,0.0423158849528,0.68360952488,0.646379962568,0.437713677834,0.202409731947,0.491581807344,0.593299904144,0.865333512781,0.652561539806,0.623151285837,0.792392259515,0.945959162247,0.927024276021,0.888434721516,0.519726053741,0.703934967477,0.63550417702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.386268114677,0.732285263109,0.252576665854,0.535557564429,0.0655263655702,0.419138924336,0.15198576871,0.919998432495,0.522584447135,0.653444780994,0.954583326151,0.781718402349,0.498768000187,0.392398666765,0.871115330003,0.697695108178,0.875868889639,0.549569848748,0.0768849883274,0.152852108387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.539636404077,0.403778239198,0.894419237848,0.70611118959,0.41610631963,0.824386225885,0.71939009839,0.295786677096,0.167037266887,0.421124259953,0.0107656452175,0.840855138419,0.413568622846,0.423624530793,0.95083473273,0.804551277996,0.0546089063508,0.508283985638,0.422896513574,0.769679623881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.56863899059,0.557426277239,0.454844593264,0.368658508325,0.750555265721,0.22565919066,0.732180249113,0.401910895833,0.643315669831,0.472595977135,0.347548324635,0.378375376103,0.884110176938,0.396673321641,0.526205779652,0.231179816911,0.840337138791,0.42150480772,0.547861640757,0.189526584142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.788670343971,0.958338390854,0.113854141657,0.292556525393,0.899226038988,0.538146508806,0.919307151886,0.210090065784,0.408629681721,0.0953536205137,0.48818653309,0.328214398408,0.976948837346,0.919510840901,0.821975415356,0.230968867356,0.72244278273,0.890663608817,0.998291223274,0.442550997959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.212991790673,0.548985341448,0.25172490149,0.461447290398,0.759559213441,0.335796377578,0.627693429894,0.164223305948,0.611133343127,0.564155141557,0.531769983668,0.471033439717,0.472264490785,0.312240063056,0.041578446808,0.471267114924,0.634489148433,0.542768106321,0.748945256516,0.547858965671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.113132806731,0.836824089841,0.638860129728,0.578108531157,0.268446876158,0.0216749899278,0.160524933012,0.730047455836,0.055305012691,0.424743166608,0.842521037844,0.837686216043,0.25323856331,0.656404867644,0.559640122138,0.805034066965,0.359158815545,0.0116366065209,0.496579261202,0.82885782492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.498650576164,0.51105097983,0.554323558933,0.329690984925,0.178453456161,0.208522688771,0.928926117422,0.403998622579,0.312812672958,0.468850255439,0.827329138676,0.793600368134,0.548304416837,0.996389712847,0.390397539722,0.799452159405,0.925021654035,0.406503110471,0.198752969031,0.451758999816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.841736240286,0.0495794414182,0.25111398274,0.782078167357,0.381586999516,0.306751338328,0.641386089665,0.103843804975,0.308347650576,0.97109773927,0.453486740262,0.395749654436,0.578767749628,0.902449715648,0.706617852613,0.179260246183,0.993400887776,0.470455909571,0.343011410494,0.351532394879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.863840723126,0.794400514572,0.706609068178,0.360007236232,0.643446440046,0.967575738843,0.856464884834,0.272801105882,0.568330172983,0.151300190462,0.51931839353,0.400196889223,0.702768498599,0.545119326666,0.768911101693,0.559447874758,0.474591125767,0.480762168601,0.949295039089,0.703841308845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.442612957031,0.517186754274,0.49694921813,0.79499224658,0.799726404085,0.47703495745,0.588372467238,0.846498581857,0.711130819808,0.434930609725,0.0178179641604,0.857137496285,0.0535266827191,0.769422072752,0.0830130259418,0.0930709217528,0.0761890182646,0.49787320867,0.0552115593607,0.0611116198525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.960136564559,0.350153755813,0.700720213005,0.641803215102,0.114246518159,0.789849199469,0.0403246062548,0.522138400799,0.276837220538,0.100134762065,0.99751529729,0.139108541186,0.571657141928,0.333913712542,0.613834482119,0.525675553995,0.388773457493,0.405473312398,0.577915376222,0.334491346771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87450227477,0.0375973651277,0.387508759766,0.404027645594,0.497186634056,0.996691359503,0.106914256129,0.0926762913114,0.917825861317,0.215299442982,0.738703956692,0.518184977727,0.63927397291,0.560076322286,0.140621008169,0.714501793984,0.765672960967,0.432172305401,0.394403019948,0.330008228066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.461861337999,0.109131162294,0.253036479074,0.127255214416,0.17754081359,0.771443229167,0.880583156588,0.428656834306,0.734355855306,0.432850521898,0.140031453331,0.206008794902,0.498732797343,0.116529451697,0.0711597797487,0.414320341927,0.306625102297,0.71812604082,0.202298954519,0.434288651464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.387025976553,0.362835097335,0.688028605372,0.917469209217,0.22392295474,0.183326476715,0.841887079087,0.720922539747,0.0556509159345,0.874786216724,0.586374288636,0.735538428747,0.37669045943,0.373599056833,0.686150820587,0.983082182686,0.0332364257377,0.432927134157,0.612626820937,0.600315749472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
